CAMIS,yelp_cat,price,rating,review_count,longitude,latitude,opens,closes,is_overnight
50033478,Pizza,1.0,4.0,172.0,40.8551130123675,-73.9372547647758,1000.0,2300.0,False
50033480,Coffee & Tea,1.0,4.5,42.0,40.6681278,-73.9530722,700.0,1700.0,False
50033484,Mexican,1.0,4.0,30.0,40.7490812325978,-73.869453089545,1000.0,1300.0,False
50033491,Other,,,,,,,,False
50033492,Bars,2.0,3.5,343.0,40.7193481,-73.9585056,1100.0,2600.0,True
50033493,Mexican,1.0,3.5,36.0,40.84738,-73.83093,1100.0,2230.0,False
50033498,Other,,,,,,,,False
50033511,Breakfast & Brunch,2.0,3.5,112.0,40.87901,-73.90412,0.0,2400.0,False
50033540,Chinese,2.0,3.5,75.0,40.61374,-74.1574104,1100.0,2300.0,False
50033552,Japanese,2.0,4.0,186.0,40.8093070983887,-73.9438552856445,1200.0,2300.0,False
50033574,Other,2.0,4.0,35.0,40.8072815808126,-73.9497717093277,1200.0,2500.0,True
50033575,Desserts,3.0,3.5,7.0,40.7533327318154,-73.9763855953656,,,False
50033595,American (Traditional),2.0,3.5,1133.0,40.723807,-74.004351,1100.0,2500.0,True
50033605,Other,,,,,,,,False
50033628,Burgers,1.0,3.0,24.0,40.7085304,-73.7989883,1000.0,2300.0,False
50033634,Other,,,,,,,,False
50033658,Chinese,1.0,4.0,30.0,40.725635,-73.739967,1100.0,2330.0,False
50033659,Chinese,1.0,3.0,37.0,40.7090612641372,-73.830260407132,1100.0,2400.0,False
50033660,Seafood,1.0,3.5,35.0,40.81356,-73.94445,,,False
50033662,Mexican,2.0,4.5,336.0,40.6810431221494,-73.9752403260395,1200.0,2300.0,False
50033665,Bars,2.0,3.0,29.0,40.7107876994365,-73.9515310662704,1600.0,2800.0,True
50033667,Fast Food,,1.0,1.0,40.57487,-73.98039,1100.0,2400.0,False
50033668,Coffee & Tea,1.0,4.0,178.0,40.742283,-73.991809,700.0,1900.0,False
50033690,Other,,,,,,,,False
50033694,American (New),3.0,4.0,166.0,40.72666,-73.9773,1200.0,2300.0,False
50033695,Other,,,,,,,,False
50033696,Other,,,,,,,,False
50033699,Breakfast & Brunch,2.0,3.5,487.0,40.807978,-73.952365,1100.0,2700.0,True
50033707,Bars,,5.0,1.0,40.75452,-73.9895,1000.0,2600.0,True
50033708,Japanese,2.0,4.0,582.0,40.7140208838114,-73.960325717926,1200.0,2300.0,False
50033715,Breakfast & Brunch,2.0,4.0,546.0,40.7347984313965,-74.0018920898438,900.0,2100.0,False
50033724,Burgers,,3.5,2.0,40.84529,-73.89059,900.0,2600.0,True
50033725,Sandwiches,2.0,3.5,65.0,40.66782,-73.98763,900.0,2100.0,False
50033733,Japanese,2.0,4.0,201.0,40.73063,-73.98275,1700.0,2700.0,True
50033734,Chinese,1.0,2.5,38.0,40.7444,-73.98146,,,False
50033742,Pizza,1.0,2.5,41.0,40.8260542220437,-73.950857494472,700.0,2400.0,False
50033747,American (New),2.0,4.0,275.0,40.7406997680664,-73.9883117675781,1100.0,2200.0,False
50033748,Other,,,,,,,,False
50033749,Other,,3.5,80.0,40.7291025884778,-73.9927618579755,500.0,2200.0,False
50033767,Caterers,,5.0,33.0,40.73916,-74.00571,1100.0,1600.0,False
50033769,Other,,,,,,,,False
50033770,Coffee & Tea,1.0,3.5,74.0,40.7293015,-73.8631973,700.0,2200.0,False
50033781,Seafood,2.0,4.0,1054.0,40.6797687107191,-74.0103686973453,1100.0,2200.0,False
50033788,Chinese,2.0,3.5,176.0,40.770678,-73.951296,1100.0,2300.0,False
50033791,Breakfast & Brunch,2.0,4.5,378.0,40.7218302,-73.9866963,1100.0,2530.0,True
50033797,Japanese,3.0,4.0,242.0,40.7269015463545,-73.986101118587,1700.0,2330.0,False
50033800,Other,,,,,,,,False
50033801,Italian,2.0,4.0,381.0,40.80894,-73.94496,1100.0,2400.0,False
50033802,Other,,5.0,2.0,40.7127431,-74.0133795,830.0,1730.0,False
50033805,Breakfast & Brunch,2.0,4.0,814.0,40.759624,-73.9958265,730.0,2400.0,False
50033833,Japanese,2.0,3.5,127.0,40.6896898,-73.9713079,1200.0,2330.0,False
50033839,Other,,,,,,,,False
50033842,Other,,,,,,,,False
50033845,Breakfast & Brunch,2.0,3.5,248.0,40.714973,-73.991539,800.0,2300.0,False
50033846,Coffee & Tea,2.0,4.5,161.0,40.69927,-73.91287,700.0,1900.0,False
50033875,Other,,,,,,,,False
50033876,Juice Bars & Smoothies,1.0,2.5,22.0,40.8667793273926,-73.8976364135742,900.0,2200.0,False
50033882,Other,,5.0,1.0,40.7086524963379,-74.0101165771484,,,False
50033885,Sandwiches,1.0,4.0,47.0,40.7505378723145,-73.9905471801758,0.0,2400.0,False
50033890,Donuts,1.0,3.5,331.0,40.75871,-73.98831,630.0,2100.0,False
50033902,Greek,2.0,4.0,366.0,40.7644212205497,-73.9587869,1100.0,2200.0,False
50033921,Pizza,1.0,3.5,18.0,40.883052572608,-73.8942233473063,,,False
50033938,Other,,,,,,,,False
50033940,Other,,,,,,,,False
50033948,Bakeries,1.0,3.5,87.0,40.717971,-73.992492,600.0,2030.0,False
50033952,Chinese,1.0,4.0,37.0,40.71294,-73.98979,1030.0,2400.0,False
50033955,Pizza,,1.5,3.0,40.6779588013887,-73.9108335971832,1100.0,2400.0,False
50033956,Pizza,1.0,3.5,20.0,40.74646,-73.98027,1030.0,2700.0,True
50033970,Pizza,1.0,2.0,29.0,40.71099,-73.856,1000.0,2700.0,True
50033976,Other,,,,,,,,False
50033981,Restaurants,1.0,2.0,6.0,40.670124,-73.933532,,,False
50033996,Chinese,1.0,4.0,21.0,40.6854,-73.82837,1100.0,2400.0,False
50033999,Sandwiches,1.0,1.5,6.0,40.61828,-74.03041,900.0,2200.0,False
50034013,Coffee & Tea,2.0,3.5,86.0,40.74036,-73.98602,700.0,2200.0,False
50034022,Breakfast & Brunch,2.0,4.0,86.0,40.71909,-74.00173,630.0,1900.0,False
50034025,Chinese,1.0,3.0,13.0,40.611391,-73.990787,,,False
50034040,Japanese,2.0,4.0,5.0,40.767587,-73.952844,1130.0,2130.0,False
50034050,Chinese,2.0,3.0,495.0,40.7653751,-73.9879042,1130.0,2330.0,False
50034055,Pizza,1.0,4.0,22.0,40.6081347,-73.9612046,800.0,2300.0,False
50034059,Ramen,2.0,3.0,84.0,40.8169855,-73.9533486,1200.0,2200.0,False
50034061,Chinese,1.0,4.0,37.0,40.62813,-73.94729,1100.0,2330.0,False
50034065,Other,3.0,4.0,365.0,40.74133,-73.98747,700.0,2200.0,False
50034079,American (Traditional),2.0,2.5,55.0,40.57585,-73.979975,1200.0,2700.0,True
50034093,Coffee & Tea,2.0,4.5,160.0,40.6713243870099,-73.9503035730164,730.0,1930.0,False
50034094,Coffee & Tea,2.0,3.0,67.0,40.793834,-73.94046,600.0,2000.0,False
50034097,Bars,2.0,3.0,4.0,40.6462,-73.90368,1400.0,2600.0,True
50034098,American (Traditional),2.0,3.5,206.0,40.7290891,-74.0014326,1200.0,2400.0,False
50034105,Pizza,1.0,4.5,136.0,40.69983,-73.83291,1100.0,2200.0,False
50034109,Other,,,,,,,,False
50034110,Pizza,1.0,2.0,33.0,40.7570495605469,-73.9297561645508,1030.0,2530.0,True
50034113,Pizza,,3.0,6.0,40.8660190654786,-73.9200091225777,,,False
50034118,Vietnamese,2.0,4.0,286.0,40.613872,-74.15747,1100.0,2230.0,False
50034130,Other,,,,,,,,False
50034142,Burgers,2.0,3.0,39.0,40.6109971,-73.9625016,1200.0,2600.0,True
50034176,Coffee & Tea,,3.5,12.0,40.7516241,-73.9924959,530.0,2400.0,False
50034179,Mexican,,4.0,1.0,40.808189,-73.921452,,,False
50034191,Hotels,2.0,4.5,41.0,40.8493305,-73.842538,0.0,2400.0,False
50034192,Korean,2.0,4.0,418.0,40.72682,-73.98738,1200.0,2200.0,False
50034203,Sandwiches,1.0,3.5,20.0,40.60621,-74.00121,800.0,2200.0,False
50034213,Szechuan,2.0,4.0,577.0,40.78752,-73.97647,1200.0,2230.0,False
50034214,Coffee & Tea,2.0,3.5,203.0,40.6834463641154,-73.9198875108974,800.0,1900.0,False
50034221,Chinese,2.0,3.0,23.0,40.8518199,-73.90312,1100.0,2345.0,False
50034232,Other,,,,,,,,False
50034249,Pizza,2.0,4.0,290.0,40.7189865112305,-73.9969329833984,1200.0,2300.0,False
50034250,Other,,,,,,,,False
50034275,Beer Bar,2.0,3.5,450.0,40.724582,-73.988063,1200.0,2800.0,True
50034278,Coffee & Tea,2.0,4.0,74.0,40.7834279537201,-73.9476234465837,700.0,2200.0,False
50034283,Mexican,1.0,3.5,94.0,40.8225131696248,-73.9115964114002,830.0,2300.0,False
50034285,Wine Bars,2.0,3.0,30.0,40.712455,-74.015304,1100.0,2300.0,False
50034287,American (New),2.0,4.5,170.0,40.71305,-73.95732,1200.0,2500.0,True
50034294,Mexican,,3.5,7.0,40.605869,-74.000908,700.0,2200.0,False
50034296,Other,,,,,,,,False
50034302,Other,,2.0,1.0,40.7530915,-73.9836137,,,False
50034303,Chinese,1.0,4.0,66.0,40.7536306232214,-73.8224098831415,1100.0,2300.0,False
50034310,Ice Cream & Frozen Yogurt,1.0,4.0,83.0,40.7428262292318,-74.0073929544922,1100.0,2000.0,False
50034319,Caribbean,1.0,4.5,43.0,40.6876188273664,-73.9596568420529,1200.0,2000.0,False
50034342,Chinese,,3.0,2.0,40.66714,-73.870506,1100.0,2400.0,False
50034360,Wine Bars,2.0,4.5,93.0,40.8475547801175,-73.9386567984486,900.0,2600.0,True
50034366,Other,,3.0,2.0,40.80945,-73.9599,,,False
50034377,Cocktail Bars,2.0,4.5,133.0,40.7438348,-73.9230293,1100.0,2800.0,True
50034379,Other,,,,,,,,False
50034387,Latin American,2.0,2.0,30.0,40.8611334,-73.8921579,,,False
50034388,Other,,,,,,,,False
50034394,Mexican,2.0,4.0,362.0,40.7625999,-73.9129028,1000.0,2300.0,False
50034411,Pizza,1.0,4.5,16.0,40.682871137684,-73.8510749861598,1000.0,2200.0,False
50034429,Fast Food,1.0,3.0,8.0,40.880996,-73.883637,1000.0,2600.0,True
50034445,Bars,,5.0,1.0,40.7560995691015,-73.8339818589269,1200.0,2800.0,True
50034452,Pizza,2.0,4.0,288.0,40.8301996389829,-73.9473449424522,1200.0,2400.0,False
50034453,Coffee & Tea,1.0,3.0,15.0,40.71061,-73.79257,500.0,2300.0,False
50034477,Desserts,1.0,3.0,88.0,40.7211,-73.98844,900.0,2700.0,True
50034487,Other,,,,,,,,False
50034494,Other,,,,,,,,False
50034497,Japanese,2.0,4.5,110.0,40.69486,-73.95278,,,False
50034499,Burgers,1.0,2.0,11.0,40.79837,-73.94141,600.0,2400.0,False
50034500,Burgers,1.0,2.0,24.0,40.74413,-73.92352,700.0,2400.0,False
50034505,Coffee & Tea,1.0,2.5,33.0,40.622159,-74.027731,0.0,2800.0,True
50034506,Coffee & Tea,1.0,2.5,8.0,40.6337730375557,-73.9154999741231,600.0,2800.0,True
50034508,Other,,3.5,6.0,40.6369132995605,-73.8975524902344,1130.0,2230.0,False
50034513,Chinese,1.0,3.0,13.0,40.757506,-73.862269,,,False
50034521,Bakeries,2.0,3.5,311.0,40.74613,-73.89609,800.0,2600.0,True
50034535,Lounges,2.0,4.5,218.0,40.7097624,-73.8450965,1600.0,2800.0,True
50034536,Indian,2.0,3.0,81.0,40.6944521,-73.8283919,1100.0,2500.0,True
50034542,Bakeries,1.0,4.0,7.0,40.747436,-73.884033,600.0,3000.0,True
50034561,Other,,,,,,,,False
50034566,Coffee & Tea,1.0,2.5,5.0,40.742545,-73.869736,500.0,2300.0,False
50034570,Bakeries,1.0,4.0,8.0,40.7797001,-73.8025264,,,False
50034573,Mexican,2.0,3.5,181.0,40.6609280639479,-73.9614267185271,1200.0,2500.0,True
50034597,Sushi Bars,2.0,4.0,70.0,40.5225257873535,-74.2387847900391,1100.0,2300.0,False
50034608,Chinese,1.0,3.5,30.0,40.64124,-74.01414,1100.0,2300.0,False
50034610,Other,,,,,,,,False
50034622,Chinese,3.0,4.0,19.0,40.62925,-74.11467,1100.0,2300.0,False
50034635,Coffee & Tea,2.0,3.0,59.0,40.67016,-73.97904,700.0,2400.0,False
50034637,Other,,,,,,,,False
50034651,Pizza,1.0,4.0,71.0,40.653457,-73.87144,1100.0,2200.0,False
50034652,Coffee & Tea,1.0,3.0,37.0,40.669625,-73.986854,600.0,2400.0,False
50034653,Chinese,2.0,3.5,41.0,40.8873807,-73.9073523,1100.0,2130.0,False
50034654,Other,,,,,,,,False
50034659,Sandwiches,1.0,3.0,12.0,40.707773,-74.005585,700.0,1630.0,False
50034665,Mexican,2.0,3.5,214.0,40.6584854125977,-73.9823989868164,1200.0,2300.0,False
50034673,American (Traditional),2.0,3.5,46.0,40.5152879715529,-74.2497930675745,1200.0,2300.0,False
50034676,Seafood,2.0,3.5,188.0,40.768066,-73.959243,1300.0,2230.0,False
50034679,Dim Sum,1.0,3.0,9.0,40.7588187,-73.8331317,1100.0,2130.0,False
50034681,Other,,,,,,,,False
50034683,Lounges,2.0,3.0,68.0,40.72033,-73.98761,1200.0,2800.0,True
50034689,Hotels,2.0,4.5,99.0,40.746727,-73.991567,0.0,2400.0,False
50034691,Chinese,1.0,3.5,31.0,40.74051,-73.92241,,,False
50034706,Other,,,,,,,,False
50034713,Caribbean,2.0,4.5,12.0,40.65808,-73.95018,1100.0,2300.0,False
50034716,Chinese,2.0,3.0,27.0,40.62896,-74.11416,1100.0,2230.0,False
50034720,Breakfast & Brunch,2.0,2.5,91.0,40.650355,-73.958112,700.0,2200.0,False
50034723,Coffee & Tea,1.0,4.5,54.0,40.6790846825271,-74.0106727985259,700.0,1800.0,False
50034724,Coffee & Tea,1.0,4.0,7.0,40.6763801574707,-73.8936538696289,,,False
50034725,Coffee & Tea,2.0,4.5,34.0,40.7125511169434,-73.9662017822266,700.0,1900.0,False
50034728,Breakfast & Brunch,2.0,4.0,1069.0,40.7887398925594,-73.9744491607132,1100.0,2230.0,False
50034729,Chinese,1.0,3.5,91.0,40.7658172332478,-73.9577729254961,1030.0,2200.0,False
50034739,Other,,,,,,,,False
50034742,American (New),2.0,3.5,218.0,40.8042124,-73.9557079,1100.0,2300.0,False
50034756,Irish Pub,2.0,3.5,125.0,40.722728729248,-73.9890975952148,1400.0,2800.0,True
50034784,Chinese,2.0,3.5,246.0,40.7601476826859,-73.9829980954528,1100.0,2200.0,False
50034797,Pizza,2.0,4.0,114.0,40.6868349327148,-73.990774645363,1200.0,2430.0,True
50034815,Japanese,1.0,3.5,41.0,40.68965,-73.97899,1100.0,2200.0,False
50034817,Japanese,2.0,3.5,391.0,40.738666,-74.000785,1130.0,2330.0,False
50034819,Hotels,2.0,3.5,143.0,40.7547438,-73.9358372,0.0,2400.0,False
50034827,Other,,,,,,,,False
50034842,Korean,2.0,4.0,825.0,40.7594250263413,-73.8324284232789,1200.0,2700.0,True
50034850,Bars,1.0,3.5,64.0,40.69457,-73.93051,1800.0,2800.0,True
50034851,Breakfast & Brunch,2.0,3.5,108.0,40.71891,-74.01019,700.0,2000.0,False
50034871,Mexican,2.0,3.5,295.0,40.6306496,-74.1030273,1030.0,2300.0,False
50034874,Cocktail Bars,2.0,4.0,127.0,40.76285,-73.92099,1600.0,2800.0,True
50034883,Pizza,2.0,3.5,33.0,40.69835,-73.83522,1030.0,2230.0,False
50034893,Other,,,,,,,,False
50034894,Ice Cream & Frozen Yogurt,2.0,4.0,18.0,40.6990681300769,-73.9188613647088,1100.0,2300.0,False
50034901,Breakfast & Brunch,2.0,2.5,28.0,40.79137,-73.95155,700.0,2100.0,False
50034905,American (New),2.0,3.5,127.0,40.699209,-73.912948,1130.0,2200.0,False
50034907,Coffee & Tea,2.0,2.0,38.0,40.691567,-73.984355,600.0,2000.0,False
50034910,Gastropubs,2.0,3.5,158.0,40.748199,-73.99121,1130.0,2500.0,True
50034945,Japanese,4.0,4.5,322.0,40.738851870947,-73.9941236398979,1200.0,2230.0,False
50034948,Sandwiches,1.0,4.5,3.0,40.6768372,-73.8695564,700.0,2200.0,False
50034953,Fast Food,1.0,4.0,31.0,40.8559432697273,-73.8879597537201,1300.0,2500.0,True
50034972,Cocktail Bars,2.0,4.0,71.0,40.7645,-73.9819,1600.0,2600.0,True
50034975,Other,,,,,,,,False
50034982,Coffee & Tea,1.0,4.0,99.0,40.7034683227539,-73.9300689697266,700.0,2000.0,False
50034992,Fast Food,,3.5,7.0,40.8488490432501,-73.9327418804169,800.0,2300.0,False
50035027,Coffee & Tea,1.0,4.5,381.0,40.747764735907,-73.9770407671092,700.0,1900.0,False
50035029,Mexican,1.0,4.0,31.0,40.87003,-73.9038577,1100.0,2300.0,False
50035038,Italian,2.0,3.0,192.0,40.7183297867983,-73.9589581266046,1100.0,2500.0,True
50035042,Mexican,1.0,3.0,46.0,40.7589573207628,-73.9687964070848,1045.0,2200.0,False
50035053,Dive Bars,2.0,4.5,67.0,40.798793,-73.962837,1400.0,2700.0,True
50035064,Other,,,,,,,,False
50035069,Mexican,2.0,4.0,280.0,40.82195,-73.9502399,1100.0,2400.0,False
50035073,Coffee & Tea,1.0,4.0,96.0,40.7434044,-73.9799957,700.0,2000.0,False
50035074,Other,,,,,,,,False
50035091,Coffee & Tea,1.0,4.5,75.0,40.6994942,-73.9140196,730.0,1730.0,False
50035092,Mexican,1.0,2.0,50.0,40.8845661955123,-73.9004737612446,1045.0,2300.0,False
50035098,Other,,,,,,,,False
50035100,Mexican,1.0,4.0,12.0,40.7038964,-73.9098091,1030.0,2200.0,False
50035104,Szechuan,,3.5,12.0,40.63334,-74.01135,,,False
50035110,Cafes,2.0,3.5,539.0,40.7518,-73.989128,700.0,1930.0,False
50035115,Sandwiches,,4.5,3.0,40.679851,-73.845031,530.0,1900.0,False
50035125,Juice Bars & Smoothies,2.0,4.0,118.0,40.80552,-73.94053,800.0,2100.0,False
50035136,Coffee & Tea,1.0,4.5,88.0,40.69815,-73.92101,600.0,2000.0,False
50035139,Mexican,1.0,4.0,557.0,40.65006,-74.00915,1000.0,2900.0,True
50035140,American (New),3.0,4.5,59.0,40.61046,-73.96266,1700.0,2300.0,False
50035145,Bars,1.0,3.5,131.0,40.7195074047146,-73.9558529610455,1400.0,2800.0,True
50035200,Seafood,3.0,4.0,194.0,40.78349,-73.95098,1100.0,2230.0,False
50035219,Other,,,,,,,,False
50035234,Other,,,,,,,,False
50035244,Pizza,3.0,4.0,244.0,40.72186,-74.00382,1130.0,2330.0,False
50035260,Chinese,1.0,3.5,16.0,40.70433,-73.91904,,,False
50035264,Mexican,1.0,2.5,87.0,40.7652709262009,-73.7253672398291,1045.0,2200.0,False
50035265,Mexican,1.0,2.0,37.0,40.7107027115765,-74.0163696314733,1045.0,2200.0,False
50035268,Ice Cream & Frozen Yogurt,1.0,5.0,69.0,40.6396972,-74.0159633,1200.0,2000.0,False
50035269,Mexican,1.0,3.0,49.0,40.75618,-73.92941,1100.0,2330.0,False
50035271,Bakeries,,4.5,2.0,40.61546,-73.9943,,,False
50035277,Other,2.0,2.5,217.0,40.6438965680999,-73.7831833141245,0.0,2400.0,False
50035278,Breakfast & Brunch,2.0,4.0,438.0,40.7434728927194,-73.9880464381069,1100.0,2400.0,False
50035292,Other,,,,,,,,False
50035307,Other,,,,,,,,False
50035310,Italian,2.0,4.0,313.0,40.72879,-74.00165,1000.0,2600.0,True
50035323,Chicken Wings,1.0,3.5,6.0,40.6851,-73.92935,,,False
50035339,Breakfast & Brunch,2.0,4.5,82.0,40.8531112670898,-73.7894973754883,900.0,2200.0,False
50035344,Other,1.0,3.5,14.0,40.6424029038192,-73.9790200442076,1200.0,2400.0,False
50035353,Italian,2.0,4.0,523.0,40.74358,-73.9892,800.0,2300.0,False
50035375,Coffee & Tea,2.0,2.5,26.0,40.707437,-74.010976,530.0,1830.0,False
50035388,Japanese,2.0,4.0,250.0,40.7395565,-73.9824123,1200.0,2300.0,False
50035390,Breakfast & Brunch,1.0,3.5,33.0,40.5737,-74.116305,700.0,2330.0,False
50035397,Pizza,,2.5,5.0,40.617958,-73.958343,,,False
50035409,Italian,2.0,3.5,39.0,40.740013718605,-73.9237853139639,1200.0,2300.0,False
50035412,Burgers,2.0,4.0,61.0,40.54506,-74.16546,1200.0,2400.0,False
50035423,Sandwiches,2.0,4.5,183.0,40.80381,-73.9535,1200.0,2300.0,False
50035431,Breakfast & Brunch,2.0,4.5,162.0,40.63581,-74.02567,1100.0,2200.0,False
50035433,Cocktail Bars,2.0,3.0,90.0,40.726368,-74.0088425,1700.0,2600.0,True
50035434,Other,,,,,,,,False
50035436,Other,2.0,3.0,71.0,40.7242585,-73.9911297,1000.0,2000.0,False
50035437,Italian,2.0,4.0,288.0,40.7447371960713,-73.9880339428782,1130.0,2400.0,False
50035439,Latin American,1.0,1.5,7.0,40.72414,-73.97588,,,False
50035462,Chinese,1.0,2.5,8.0,40.6951904,-73.7394104,1100.0,2400.0,False
50035483,Asian Fusion,2.0,4.0,241.0,40.5778011,-73.9557381,1000.0,2345.0,False
50035484,Other,,,,,,,,False
50035485,Korean,2.0,4.0,257.0,40.714683,-74.010223,1130.0,2300.0,False
50035490,Chinese,2.0,4.0,287.0,40.7147185237041,-73.9977966218067,1100.0,2030.0,False
50035492,Coffee & Tea,2.0,4.5,263.0,40.6923440819487,-73.9458492169658,800.0,2030.0,False
50035515,Other,,,,,,,,False
50035523,Other,,,,,,,,False
50035525,Asian Fusion,1.0,3.0,19.0,40.68596,-73.97423,1130.0,2230.0,False
50035528,American (Traditional),,5.0,1.0,40.6683499,-73.86853,,,False
50035529,Chinese,1.0,2.5,7.0,40.7544441223145,-73.8170166015625,,,False
50035531,Other,,,,,,,,False
50035534,Italian,2.0,2.5,158.0,40.69255,-73.94018,1000.0,2400.0,False
50035537,Coffee & Tea,1.0,2.0,21.0,40.7486829654735,-73.9870824816185,600.0,2100.0,False
50035550,Other,2.0,4.5,359.0,40.78863,-73.94875,1000.0,2200.0,False
50035551,Cocktail Bars,2.0,4.5,100.0,40.67216,-73.95757,1400.0,2700.0,True
50035559,Pizza,1.0,4.0,97.0,40.725353,-73.989746,1130.0,2800.0,True
50035570,Fast Food,1.0,3.5,18.0,40.66492,-73.734682,1000.0,2400.0,False
50035574,Breakfast & Brunch,1.0,2.5,206.0,40.7466099,-73.98568,0.0,2400.0,False
50035589,Chinese,2.0,4.0,23.0,40.7598217,-73.7742643,,,False
50035603,Japanese,2.0,3.5,83.0,40.6711753186162,-73.9848930557056,1130.0,2300.0,False
50035638,Vietnamese,2.0,3.5,84.0,40.7261295,-73.7912296,1100.0,2300.0,False
50035640,Other,,,,,,,,False
50035651,Salad,1.0,4.0,351.0,40.7625885009766,-73.9900054931641,1100.0,2400.0,False
50035660,Other,,,,,,,,False
50035661,Venues & Event Spaces,2.0,4.0,214.0,40.82248,-73.94064,1700.0,2400.0,False
50035662,Coffee & Tea,2.0,3.5,84.0,40.7670104538271,-73.9827597141266,630.0,2300.0,False
50035675,Mexican,2.0,4.0,213.0,40.68431,-73.99197,1200.0,2700.0,True
50035679,Other,,3.0,1.0,40.68881,-73.95516,1000.0,1800.0,False
50035684,Other,,,,,,,,False
50035686,Other,,,,,,,,False
50035687,Other,,,,,,,,False
50035710,Cocktail Bars,2.0,4.5,228.0,40.7136187,-73.9888503,1000.0,2700.0,True
50035721,Salad,2.0,3.5,226.0,40.6694291366086,-73.9794939539662,1030.0,2200.0,False
50035731,American (New),,1.0,1.0,40.639382,-73.954919,1600.0,2200.0,False
50035739,Breakfast & Brunch,2.0,3.5,248.0,40.7418029,-74.0008131,700.0,1700.0,False
50035745,Chinese,1.0,4.0,10.0,40.8531112670898,-73.9075698852539,1030.0,2300.0,False
50035765,Other,,,,,,,,False
50035766,Burgers,2.0,3.5,332.0,40.74806,-73.98596,1030.0,2300.0,False
50035768,Burgers,2.0,3.0,157.0,40.709323,-74.006375,1000.0,2300.0,False
50035769,American (New),2.0,4.5,163.0,40.6949690078622,-73.954842,1200.0,2800.0,True
50035774,Szechuan,2.0,4.0,116.0,40.758913,-73.832753,1100.0,2300.0,False
50035784,Chinese,1.0,3.5,1401.0,40.71624,-73.99842,700.0,2300.0,False
50035797,Chinese,1.0,3.5,39.0,40.74965,-73.89898,,,False
50035804,Chinese,1.0,3.5,11.0,40.643181,-74.016488,,,False
50035826,Tex-Mex,1.0,3.0,65.0,40.72633,-73.79067,,,False
50035827,Other,,,,,,,,False
50035838,Mexican,1.0,4.0,105.0,40.7601356506348,-73.992057800293,1100.0,2200.0,False
50035849,Ice Cream & Frozen Yogurt,2.0,4.0,25.0,40.7656770861278,-73.9138040940405,1200.0,2400.0,False
50035853,Other,,,,,,,,False
50035857,Mexican,1.0,3.5,34.0,40.7152606869718,-73.9900060870141,1100.0,2330.0,False
50035870,Italian,3.0,4.0,271.0,40.707407,-73.922839,1700.0,2300.0,False
50035885,Seafood,2.0,3.5,182.0,40.688182,-73.986572,1400.0,2600.0,True
50035898,Other,,,,,,,,False
50035910,Coffee & Tea,1.0,4.0,25.0,40.7652221,-73.8145914,700.0,2200.0,False
50035920,Caribbean,2.0,2.5,42.0,40.69308,-73.73277,700.0,2500.0,True
50035941,Chinese,,3.5,17.0,40.63482,-74.10985,,,False
50035943,Breakfast & Brunch,2.0,4.5,379.0,40.6464,-73.99862,700.0,1900.0,False
50035946,Sandwiches,2.0,3.5,294.0,40.7105473460815,-74.0075637236421,1100.0,2000.0,False
50035953,Mexican,,2.0,1.0,40.8416206,-73.922033,1100.0,2300.0,False
50035959,Chinese,2.0,3.5,218.0,40.74324,-73.99123,1200.0,2200.0,False
50035961,Chinese,,5.0,3.0,40.642181,-74.006597,,,False
50035962,Chinese,1.0,3.5,53.0,40.77793,-73.94902,1130.0,2230.0,False
50035964,Fast Food,1.0,2.5,35.0,40.7006096448374,-73.9024154336996,700.0,2500.0,True
50035973,Spanish,2.0,3.5,41.0,40.6244698,-74.0791931,1000.0,2300.0,False
50035987,Chinese,1.0,4.5,270.0,40.7043147,-73.8091804,1000.0,2200.0,False
50035991,Cocktail Bars,2.0,3.5,223.0,40.76047,-73.96157,0.0,2245.0,False
50036000,Restaurants,1.0,3.0,12.0,40.625732,-74.143273,,,False
50036001,Mexican,1.0,3.5,20.0,40.8407499,-73.8421743,600.0,2200.0,False
50036006,Mexican,1.0,3.0,15.0,40.6201985,-73.9983647,1100.0,2300.0,False
50036014,Coffee & Tea,1.0,2.0,34.0,40.747569,-73.997088,0.0,2400.0,False
50036029,American (Traditional),2.0,3.5,160.0,40.6930436149127,-73.901419658197,1200.0,3000.0,True
50036043,Breakfast & Brunch,2.0,4.0,492.0,40.709659,-74.009262,1000.0,2600.0,True
